State_Name District_Name Crop_Year Season Crop Area Production
Chandigarh CHANDIGARH 2007 Rabi Wheat 600 2800
Chandigarh CHANDIGARH 2007 WholeYear Onion 2 35
Chandigarh CHANDIGARH 2007 WholeYear Potato 10 170
Chandigarh CHANDIGARH 2008 Kharif Maize 60 125
Chandigarh CHANDIGARH 2008 Kharif Rice 20 100
Chandigarh CHANDIGARH 2008 Rabi Wheat 600 2700
Chandigarh CHANDIGARH 2008 WholeYear Onion 4 70
Chandigarh CHANDIGARH 2008 WholeYear Potato 10 200
Chandigarh CHANDIGARH 2009 Kharif Maize 30 65
Chandigarh CHANDIGARH 2009 Kharif Rice 20 100
Chandigarh CHANDIGARH 2009 Rabi Wheat 600 2700
Chandigarh CHANDIGARH 2009 WholeYear Onion 3 55
Chandigarh CHANDIGARH 2009 WholeYear Potato 9 175
Chandigarh CHANDIGARH 2010 Kharif Maize 25 55
Chandigarh CHANDIGARH 2010 Kharif Rice 20 103
Chandigarh CHANDIGARH 2010 Rabi Wheat 600 2715
Chandigarh CHANDIGARH 2010 WholeYear Onion 3 56
Chandigarh CHANDIGARH 2010 WholeYear Potato 9 180
Chhattisgarh BALOD 2011 Kharif ArharTur 607 290
Chhattisgarh BALOD 2011 Kharif Horsegram 288 102
Chhattisgarh BALOD 2011 Kharif Jowar 11 8
Chhattisgarh BALOD 2011 Kharif Maize 125 149
Chhattisgarh BALOD 2011 Kharif Mesta 8 15
Chhattisgarh BALOD 2011 Kharif Moong(GreenGram) 46 12
Chhattisgarh BALOD 2011 Kharif OtherKharifpulses 218 1
Chhattisgarh BALOD 2011 Kharif Ragi 4 1
Chhattisgarh BALOD 2011 Kharif Rice 177115 327525
Chhattisgarh BALOD 2011 Kharif Sesamum 291 111
Chhattisgarh BALOD 2011 Kharif Smallmillets 1448 203
Chhattisgarh BALOD 2011 Kharif Soyabean 136 101
Chhattisgarh BALOD 2011 Kharif Sunflower 37 36
Chhattisgarh BALOD 2011 Kharif Urad 1261 383
Chhattisgarh BALOD 2011 Rabi Barley 3 3
Chhattisgarh BALOD 2011 Rabi Gram 7467 8088
Chhattisgarh BALOD 2011 Rabi Horsegram 66 19
Chhattisgarh BALOD 2011 Rabi Khesari 50711 26666
Chhattisgarh BALOD 2011 Rabi Linseed 4365 1573
Chhattisgarh BALOD 2011 Rabi Masoor 797 138
Chhattisgarh BALOD 2011 Rabi Moong(GreenGram) 185 50
Chhattisgarh BALOD 2011 Rabi OtherRabipulses 838 3
Chhattisgarh BALOD 2011 Rabi RabiPeas&beans(Pulses) 473 157
Chhattisgarh BALOD 2011 Rabi Rapeseed&Mustard 1154 464
Chhattisgarh BALOD 2011 Rabi Safflower 15 4
Chhattisgarh BALOD 2011 Rabi Urad 1088 267
Chhattisgarh BALOD 2011 Rabi Wheat 3664 3863
Chhattisgarh BALOD 2011 WholeYear Banana 16 488
Chhattisgarh BALOD 2011 WholeYear Coriander 284 78
Chhattisgarh BALOD 2011 WholeYear Drychillies 25 27
Chhattisgarh BALOD 2011 WholeYear Dryginger 1 1
Chhattisgarh BALOD 2011 WholeYear Onion 10 38
Chhattisgarh BALOD 2011 WholeYear Sannhamp 1 2
Chhattisgarh BALOD 2011 WholeYear Sugarcane 42 504
Chhattisgarh BALOD 2011 WholeYear Sweetpotato 7 43
Chhattisgarh BALOD 2012 Kharif ArharTur 571 304
Chhattisgarh BALOD 2012 Kharif Horsegram 274 90
Chhattisgarh BALOD 2012 Kharif Jowar 12 7
Chhattisgarh BALOD 2012 Kharif Maize 121 170
Chhattisgarh BALOD 2012 Kharif Mesta 14 28
Chhattisgarh BALOD 2012 Kharif Moong(GreenGram) 32 7
Chhattisgarh BALOD 2012 Kharif Nigerseed 5 1
Chhattisgarh BALOD 2012 Kharif OtherKharifpulses 92 29
Chhattisgarh BALOD 2012 Kharif Ragi 7 2
Chhattisgarh BALOD 2012 Kharif Rice 177182 357486
Chhattisgarh BALOD 2012 Kharif Sesamum 271 73
Chhattisgarh BALOD 2012 Kharif Smallmillets 1333 318
Chhattisgarh BALOD 2012 Kharif Soyabean 121 137
Chhattisgarh BALOD 2012 Kharif Sunflower 17 10
Chhattisgarh BALOD 2012 Kharif Urad 1296 400
Chhattisgarh BALOD 2012 Rabi Gram 7910 9623
Chhattisgarh BALOD 2012 Rabi Horsegram 74 18
Chhattisgarh BALOD 2012 Rabi Khesari 50638 21034
Chhattisgarh BALOD 2012 Rabi Linseed 4276 1707
Chhattisgarh BALOD 2012 Rabi Masoor 776 224
Chhattisgarh BALOD 2012 Rabi Moong(GreenGram) 168 39
Chhattisgarh BALOD 2012 Rabi OtherRabipulses 39 12
Chhattisgarh BALOD 2012 Rabi RabiPeas&beans(Pulses) 473 136
Chhattisgarh BALOD 2012 Rabi Rapeseed&Mustard 1118 459
Chhattisgarh BALOD 2012 Rabi Safflower 111 24
Chhattisgarh BALOD 2012 Rabi Urad 1125 240
Chhattisgarh BALOD 2012 Rabi Wheat 3572 3271
Chhattisgarh BALOD 2012 WholeYear Banana 9 155
Chhattisgarh BALOD 2012 WholeYear Coriander 233 62
Chhattisgarh BALOD 2012 WholeYear Drychillies 18 22
Chhattisgarh BALOD 2012 WholeYear Onion 5 12
Chhattisgarh BALOD 2012 WholeYear Sugarcane 233 607
Chhattisgarh BALOD 2012 WholeYear Sweetpotato 10 63
Chhattisgarh BALOD 2012 WholeYear Turmeric 1 1
Chhattisgarh BALOD 2013 Kharif ArharTur 547 264
Chhattisgarh BALOD 2013 Kharif Horsegram 254 86
Chhattisgarh BALOD 2013 Kharif Maize 258 415
Chhattisgarh BALOD 2013 Kharif Mesta 16 35
Chhattisgarh BALOD 2013 Kharif Moong(GreenGram) 43 10
Chhattisgarh BALOD 2013 Kharif OtherKharifpulses 141 154
Chhattisgarh BALOD 2013 Kharif Ragi 7 2
Chhattisgarh BALOD 2013 Kharif Rice 181677 291899
Chhattisgarh BALOD 2013 Kharif Sesamum 244 61
Chhattisgarh BALOD 2013 Kharif Smallmillets 1251 239
Chhattisgarh BALOD 2013 Kharif Soyabean 141 119
Chhattisgarh BALOD 2013 Kharif Sunflower 65 37
Chhattisgarh BALOD 2013 Kharif Urad 1288 378
Chhattisgarh BALOD 2013 Rabi Gram 7881 6427
Chhattisgarh BALOD 2013 Rabi Horsegram 69 17
Chhattisgarh BALOD 2013 Rabi Khesari 47612 19811
Chhattisgarh BALOD 2013 Rabi Linseed 3800 1157
Chhattisgarh BALOD 2013 Rabi Masoor 752 222
Chhattisgarh BALOD 2013 Rabi Moong(GreenGram) 141 29
Chhattisgarh BALOD 2013 Rabi OtherRabipulses 1 1
Chhattisgarh BALOD 2013 Rabi RabiPeas&beans(Pulses) 429 126
Chhattisgarh BALOD 2013 Rabi Rapeseed&Mustard 903 414
Chhattisgarh BALOD 2013 Rabi Safflower 1 200
Chhattisgarh BALOD 2013 Rabi Urad 963 209
Chhattisgarh BALOD 2013 Rabi Wheat 3329 2895
Chhattisgarh BALOD 2013 WholeYear Banana 15 357
Chhattisgarh BALOD 2013 WholeYear Coriander 249 66
Chhattisgarh BALOD 2013 WholeYear Drychillies 33 38
Chhattisgarh BALOD 2013 WholeYear Jowar 10 5
Chhattisgarh BALOD 2013 WholeYear Onion 7 45
Chhattisgarh BALOD 2013 WholeYear Sugarcane 266 681
Chhattisgarh BALOD 2013 WholeYear Sweetpotato 6 38
Chhattisgarh BALOD 2013 WholeYear Turmeric 1 1
Chhattisgarh BALOD 2014 Kharif ArharTur 519 300
Chhattisgarh BALOD 2014 Kharif Horsegram 266 83
Chhattisgarh BALOD 2014 Kharif Maize 259 315
Chhattisgarh BALOD 2014 Kharif Mesta 13 22
Chhattisgarh BALOD 2014 Kharif Moong(GreenGram) 34 8
Chhattisgarh BALOD 2014 Kharif OtherKharifpulses 231 84
Chhattisgarh BALOD 2014 Kharif Ragi 9 2
Chhattisgarh BALOD 2014 Kharif Rice 183795 348670
Chhattisgarh BALOD 2014 Kharif Sesamum 229 81
Chhattisgarh BALOD 2014 Kharif Smallmillets 1225 270
Chhattisgarh BALOD 2014 Kharif Soyabean 127 74
Chhattisgarh BALOD 2014 Kharif Sunflower 61 30
Chhattisgarh BALOD 2014 Kharif Urad 1324 348
Chhattisgarh BALOD 2014 Rabi Gram 8000 10603
Chhattisgarh BALOD 2014 Rabi Horsegram 56 14
Chhattisgarh BALOD 2014 Rabi Khesari 46725 34171
Chhattisgarh BALOD 2014 Rabi Linseed 3760 1313
Chhattisgarh BALOD 2014 Rabi Masoor 705 241
Chhattisgarh BALOD 2014 Rabi Moong(GreenGram) 149 43
Chhattisgarh BALOD 2014 Rabi OtherRabipulses 1 200
Chhattisgarh BALOD 2014 Rabi RabiPeas&beans(Pulses) 395 129
Chhattisgarh BALOD 2014 Rabi Rapeseed&Mustard 1019 439
Chhattisgarh BALOD 2014 Rabi Safflower 14 4
Chhattisgarh BALOD 2014 Rabi Urad 948 229
Chhattisgarh BALOD 2014 Rabi Wheat 3532 4382
Chhattisgarh BALOD 2014 WholeYear Banana 15 429
Chhattisgarh BALOD 2014 WholeYear Coriander 306 83
Chhattisgarh BALOD 2014 WholeYear Drychillies 29 8
Chhattisgarh BALOD 2014 WholeYear Jowar 11 7
Chhattisgarh BALOD 2014 WholeYear Onion 5 55
Chhattisgarh BALOD 2014 WholeYear Sugarcane 354 1149
Chhattisgarh BALOD 2014 WholeYear Sweetpotato 1 6
Chhattisgarh BALOD 2014 WholeYear Turmeric 2 2
Chhattisgarh BALODABAZAR 2011 Kharif ArharTur 1492 474
Chhattisgarh BALODABAZAR 2011 Kharif Castorseed 3 1
Chhattisgarh BALODABAZAR 2011 Kharif Groundnut 469 619
Chhattisgarh BALODABAZAR 2011 Kharif Horsegram 138 47
Chhattisgarh BALODABAZAR 2011 Kharif Jowar 4 3
Chhattisgarh BALODABAZAR 2011 Kharif Maize 143 156
Chhattisgarh BALODABAZAR 2011 Kharif Mesta 17 56
Chhattisgarh BALODABAZAR 2011 Kharif Moong(GreenGram) 149 32
Chhattisgarh BALODABAZAR 2011 Kharif OtherKharifpulses 129 41
Chhattisgarh BALODABAZAR 2011 Kharif Rice 225302 264652
Chhattisgarh BALODABAZAR 2011 Kharif Sesamum 876 289
Chhattisgarh BALODABAZAR 2011 Kharif Smallmillets 409 49
Chhattisgarh BALODABAZAR 2011 Kharif Soyabean 215 196
Chhattisgarh BALODABAZAR 2011 Kharif Sunflower 73 34
Chhattisgarh BALODABAZAR 2011 Kharif Urad 1732 543
Chhattisgarh BALODABAZAR 2011 Rabi Gram 2689 2768
Chhattisgarh BALODABAZAR 2011 Rabi Horsegram 3 2
Chhattisgarh BALODABAZAR 2011 Rabi Khesari 34971 16005
Chhattisgarh BALODABAZAR 2011 Rabi Linseed 116 43
Chhattisgarh BALODABAZAR 2011 Rabi Masoor 847 303
Chhattisgarh BALODABAZAR 2011 Rabi Moong(GreenGram) 16 3
Chhattisgarh BALODABAZAR 2011 Rabi OtherRabipulses 110 35
Chhattisgarh BALODABAZAR 2011 Rabi RabiPeas&beans(Pulses) 1787 628
Chhattisgarh BALODABAZAR 2011 Rabi Potato 21 155
Chhattisgarh BALODABAZAR 2011 Rabi Rapeseed&Mustard 478 228
Chhattisgarh BALODABAZAR 2011 Rabi Safflower 67 17
Chhattisgarh BALODABAZAR 2011 Rabi Urad 7 2
Chhattisgarh BALODABAZAR 2011 Rabi Wheat 4427 7527
Chhattisgarh BALODABAZAR 2011 WholeYear Banana 14 562
Chhattisgarh BALODABAZAR 2011 WholeYear Coriander 128 61
Chhattisgarh BALODABAZAR 2011 WholeYear Drychillies 479 437
Chhattisgarh BALODABAZAR 2011 WholeYear Dryginger 25 33
Chhattisgarh BALODABAZAR 2011 WholeYear Garlic 7 18
Chhattisgarh BALODABAZAR 2011 WholeYear Onion 310 1336
Chhattisgarh BALODABAZAR 2011 WholeYear Sannhamp 8 48
Chhattisgarh BALODABAZAR 2011 WholeYear Sugarcane 25 192
Chhattisgarh BALODABAZAR 2011 WholeYear Sweetpotato 62 303
Chhattisgarh BALODABAZAR 2011 WholeYear Turmeric 34 74
Chhattisgarh BALODABAZAR 2012 Kharif ArharTur 1430 600
Chhattisgarh BALODABAZAR 2012 Kharif Groundnut 466 584
Chhattisgarh BALODABAZAR 2012 Kharif Horsegram 123 42
Chhattisgarh BALODABAZAR 2012 Kharif Jowar 100 53
Chhattisgarh BALODABAZAR 2012 Kharif Maize 106 171
Chhattisgarh BALODABAZAR 2012 Kharif Mesta 29 72
Chhattisgarh BALODABAZAR 2012 Kharif Moong(GreenGram) 136 37
Chhattisgarh BALODABAZAR 2012 Kharif OtherKharifpulses 151 60
Chhattisgarh BALODABAZAR 2012 Kharif Rice 222135 382025
Chhattisgarh BALODABAZAR 2012 Kharif Sesamum 828 251
Chhattisgarh BALODABAZAR 2012 Kharif Smallmillets 380 60
Chhattisgarh BALODABAZAR 2012 Kharif Soyabean 258 499
Chhattisgarh BALODABAZAR 2012 Kharif Sunflower 59 28
Chhattisgarh BALODABAZAR 2012 Kharif Urad 1923 819
Chhattisgarh BALODABAZAR 2012 Rabi Gram 2612 3487
Chhattisgarh BALODABAZAR 2012 Rabi Horsegram 3 1
Chhattisgarh BALODABAZAR 2012 Rabi Khesari 35217 17320
Chhattisgarh BALODABAZAR 2012 Rabi Linseed 124 59
Chhattisgarh BALODABAZAR 2012 Rabi Masoor 923 390
Chhattisgarh BALODABAZAR 2012 Rabi Moong(GreenGram) 12 3
Chhattisgarh BALODABAZAR 2012 Rabi OtherRabipulses 99 38
Chhattisgarh BALODABAZAR 2012 Rabi RabiPeas&beans(Pulses) 1888 798
Chhattisgarh BALODABAZAR 2012 Rabi Potato 18 175
Chhattisgarh BALODABAZAR 2012 Rabi Rapeseed&Mustard 504 258
Chhattisgarh BALODABAZAR 2012 Rabi Safflower 49 13
Chhattisgarh BALODABAZAR 2012 Rabi Urad 5 2
Chhattisgarh BALODABAZAR 2012 Rabi Wheat 4299 8080
Chhattisgarh BALODABAZAR 2012 WholeYear Banana 14 161
Chhattisgarh BALODABAZAR 2012 WholeYear Coriander 122 54
Chhattisgarh BALODABAZAR 2012 WholeYear Drychillies 369 350
Chhattisgarh BALODABAZAR 2012 WholeYear Dryginger 23 32
Chhattisgarh BALODABAZAR 2012 WholeYear Garlic 5 13
Chhattisgarh BALODABAZAR 2012 WholeYear Onion 184 596
Chhattisgarh BALODABAZAR 2012 WholeYear Sannhamp 8 3
Chhattisgarh BALODABAZAR 2012 WholeYear Sugarcane 34 114
Chhattisgarh BALODABAZAR 2012 WholeYear Sweetpotato 57 278
Chhattisgarh BALODABAZAR 2012 WholeYear Turmeric 29 58
Chhattisgarh BALODABAZAR 2013 Kharif ArharTur 1486 560
Chhattisgarh BALODABAZAR 2013 Kharif Groundnut 458 599
Chhattisgarh BALODABAZAR 2013 Kharif Horsegram 120 45
Chhattisgarh BALODABAZAR 2013 Kharif Maize 86 150
Chhattisgarh BALODABAZAR 2013 Kharif Mesta 28 70
Chhattisgarh BALODABAZAR 2013 Kharif Moong(GreenGram) 149 37
Chhattisgarh BALODABAZAR 2013 Kharif OtherKharifpulses 128 352
Chhattisgarh BALODABAZAR 2013 Kharif Rice 223120 324941
Chhattisgarh BALODABAZAR 2013 Kharif Sannhamp 9 4
Chhattisgarh BALODABAZAR 2013 Kharif Sesamum 817 218
Chhattisgarh BALODABAZAR 2013 Kharif Smallmillets 353 57
Chhattisgarh BALODABAZAR 2013 Kharif Soyabean 209 339
Chhattisgarh BALODABAZAR 2013 Kharif Sunflower 60 54
Chhattisgarh BALODABAZAR 2013 Kharif Urad 1874 705
Chhattisgarh BALODABAZAR 2013 Rabi Gram 2994 2987
Chhattisgarh BALODABAZAR 2013 Rabi Horsegram 3 1
Chhattisgarh BALODABAZAR 2013 Rabi Khesari 35758 19450
Chhattisgarh BALODABAZAR 2013 Rabi Linseed 198 85
Chhattisgarh BALODABAZAR 2013 Rabi Masoor 883 345
Chhattisgarh BALODABAZAR 2013 Rabi Moong(GreenGram) 13 2
Chhattisgarh BALODABAZAR 2013 Rabi OtherRabipulses 108 153
Chhattisgarh BALODABAZAR 2013 Rabi RabiPeas&beans(Pulses) 2073 809
Chhattisgarh BALODABAZAR 2013 Rabi Potato 15 143
Chhattisgarh BALODABAZAR 2013 Rabi Rapeseed&Mustard 421 245
Chhattisgarh BALODABAZAR 2013 Rabi Safflower 82 20
Chhattisgarh BALODABAZAR 2013 Rabi Urad 5 1
Chhattisgarh BALODABAZAR 2013 Rabi Wheat 4523 7987
Chhattisgarh BALODABAZAR 2013 WholeYear Banana 11 562
Chhattisgarh BALODABAZAR 2013 WholeYear Coriander 105 50
Chhattisgarh BALODABAZAR 2013 WholeYear Drychillies 401 306
Chhattisgarh BALODABAZAR 2013 WholeYear Dryginger 23 35
Chhattisgarh BALODABAZAR 2013 WholeYear Garlic 5 15
Chhattisgarh BALODABAZAR 2013 WholeYear Jowar 3 2
Chhattisgarh BALODABAZAR 2013 WholeYear Onion 197 1391
Chhattisgarh BALODABAZAR 2013 WholeYear Sugarcane 54 190
Chhattisgarh BALODABAZAR 2013 WholeYear Sweetpotato 67 357
Chhattisgarh BALODABAZAR 2013 WholeYear Turmeric 33 66
Chhattisgarh BALODABAZAR 2014 Kharif ArharTur 1292 613
Chhattisgarh BALODABAZAR 2014 Kharif Bajra 7 5
Chhattisgarh BALODABAZAR 2014 Kharif Groundnut 482 679
Chhattisgarh BALODABAZAR 2014 Kharif Horsegram 88 30
Chhattisgarh BALODABAZAR 2014 Kharif Maize 79 134
Chhattisgarh BALODABAZAR 2014 Kharif Mesta 17 40
Chhattisgarh BALODABAZAR 2014 Kharif Moong(GreenGram) 128 34
Chhattisgarh BALODABAZAR 2014 Kharif OtherKharifpulses 160 62
Chhattisgarh BALODABAZAR 2014 Kharif Rice 238360 383684
Chhattisgarh BALODABAZAR 2014 Kharif Sannhamp 12 5
Chhattisgarh BALODABAZAR 2014 Kharif Sesamum 815 333
Chhattisgarh BALODABAZAR 2014 Kharif Smallmillets 322 58
Chhattisgarh BALODABAZAR 2014 Kharif Soyabean 262 293
Chhattisgarh BALODABAZAR 2014 Kharif Sunflower 38 14
Chhattisgarh BALODABAZAR 2014 Kharif Urad 1688 740
Chhattisgarh BALODABAZAR 2014 Rabi Gram 2833 4319
Chhattisgarh BALODABAZAR 2014 Rabi Horsegram 3 1
Chhattisgarh BALODABAZAR 2014 Rabi Khesari 30120 32323
Chhattisgarh BALODABAZAR 2014 Rabi Linseed 172 80
Chhattisgarh BALODABAZAR 2014 Rabi Masoor 863 393
Chhattisgarh BALODABAZAR 2014 Rabi Moong(GreenGram) 15 3
Chhattisgarh BALODABAZAR 2014 Rabi OtherRabipulses 139 50
Chhattisgarh BALODABAZAR 2014 Rabi RabiPeas&beans(Pulses) 1908 869
Chhattisgarh BALODABAZAR 2014 Rabi Potato 15 135
Chhattisgarh BALODABAZAR 2014 Rabi Rapeseed&Mustard 515 293
Chhattisgarh BALODABAZAR 2014 Rabi Safflower 91 27
Chhattisgarh BALODABAZAR 2014 Rabi Urad 7 3
Chhattisgarh BALODABAZAR 2014 Rabi Wheat 4172 9042
Chhattisgarh BALODABAZAR 2014 WholeYear Banana 9 394
Chhattisgarh BALODABAZAR 2014 WholeYear Coriander 116 55
Chhattisgarh BALODABAZAR 2014 WholeYear Drychillies 384 196
Chhattisgarh BALODABAZAR 2014 WholeYear Dryginger 27 41
Chhattisgarh BALODABAZAR 2014 WholeYear Garlic 6 17
Chhattisgarh BALODABAZAR 2014 WholeYear Jowar 1 1
Chhattisgarh BALODABAZAR 2014 WholeYear Onion 150 1293
Chhattisgarh BALODABAZAR 2014 WholeYear Sugarcane 60 215
Chhattisgarh BALODABAZAR 2014 WholeYear Sweetpotato 28 162
Chhattisgarh BALODABAZAR 2014 WholeYear Turmeric 27 58
Chhattisgarh BALRAMPUR 2011 Kharif ArharTur 8362 3652
Chhattisgarh BALRAMPUR 2011 Kharif Cotton(lint) 6 1
Chhattisgarh BALRAMPUR 2011 Kharif Groundnut 1467 1846
Chhattisgarh BALRAMPUR 2011 Kharif Horsegram 2742 661
Chhattisgarh BALRAMPUR 2011 Kharif Jowar 732 478
Chhattisgarh BALRAMPUR 2011 Kharif Jute 18 16
Chhattisgarh BALRAMPUR 2011 Kharif Maize 18265 25481
Chhattisgarh BALRAMPUR 2011 Kharif Mesta 120 227
Chhattisgarh BALRAMPUR 2011 Kharif Moong(GreenGram) 26 5
Chhattisgarh BALRAMPUR 2011 Kharif Nigerseed 12779 1995
Chhattisgarh BALRAMPUR 2011 Kharif OtherKharifpulses 337 80
Chhattisgarh BALRAMPUR 2011 Kharif Potato 129 631
Chhattisgarh BALRAMPUR 2011 Kharif Ragi 315 4
Chhattisgarh BALRAMPUR 2011 Kharif Rice 81931 112272
Chhattisgarh BALRAMPUR 2011 Kharif Sesamum 3153 1126
Chhattisgarh BALRAMPUR 2011 Kharif Smallmillets 14219 3719
Chhattisgarh BALRAMPUR 2011 Kharif Soyabean 56 40
Chhattisgarh BALRAMPUR 2011 Kharif Sunflower 14 4
Chhattisgarh BALRAMPUR 2011 Kharif Urad 4804 1302
Chhattisgarh BALRAMPUR 2011 Rabi Barley 1397 1050
Chhattisgarh BALRAMPUR 2011 Rabi Gram 979 859
Chhattisgarh BALRAMPUR 2011 Rabi Linseed 4146 1659
Chhattisgarh BALRAMPUR 2011 Rabi Masoor 529 172
Chhattisgarh BALRAMPUR 2011 Rabi Moong(GreenGram) 8 6
Chhattisgarh BALRAMPUR 2011 Rabi OtherRabipulses 5 1
Chhattisgarh BALRAMPUR 2011 Rabi RabiPeas&beans(Pulses) 823 297
Chhattisgarh BALRAMPUR 2011 Rabi Potato 1503 7611
Chhattisgarh BALRAMPUR 2011 Rabi Rapeseed&Mustard 8619 3592
Chhattisgarh BALRAMPUR 2011 Rabi Wheat 9095 11280
Chhattisgarh BALRAMPUR 2011 WholeYear Banana 14 393
Chhattisgarh BALRAMPUR 2011 WholeYear Coriander 292 53
Chhattisgarh BALRAMPUR 2011 WholeYear Drychillies 262 252
Chhattisgarh BALRAMPUR 2011 WholeYear Dryginger 259 300
Chhattisgarh BALRAMPUR 2011 WholeYear Garlic 166 490
Chhattisgarh BALRAMPUR 2011 WholeYear Onion 453 2179
Chhattisgarh BALRAMPUR 2011 WholeYear Sannhamp 199 360
Chhattisgarh BALRAMPUR 2011 WholeYear Sugarcane 117 1535
Chhattisgarh BALRAMPUR 2011 WholeYear Sweetpotato 421 1902
Chhattisgarh BALRAMPUR 2011 WholeYear Tobacco 3 1
Chhattisgarh BALRAMPUR 2011 WholeYear Turmeric 105 103
Chhattisgarh BALRAMPUR 2012 Kharif ArharTur 8566 5724
Chhattisgarh BALRAMPUR 2012 Kharif Cotton(lint) 6 6
Chhattisgarh BALRAMPUR 2012 Kharif Groundnut 1442 1810
Chhattisgarh BALRAMPUR 2012 Kharif Horsegram 2740 765
Chhattisgarh BALRAMPUR 2012 Kharif Jowar 697 233
Chhattisgarh BALRAMPUR 2012 Kharif Maize 19649 40033
Chhattisgarh BALRAMPUR 2012 Kharif Mesta 152 253
Chhattisgarh BALRAMPUR 2012 Kharif Moong(GreenGram) 32 7
Chhattisgarh BALRAMPUR 2012 Kharif Nigerseed 13406 2326
Chhattisgarh BALRAMPUR 2012 Kharif OtherKharifpulses 326 57
Chhattisgarh BALRAMPUR 2012 Kharif Potato 145 974
Chhattisgarh BALRAMPUR 2012 Kharif Ragi 265 56
Chhattisgarh BALRAMPUR 2012 Kharif Rice 78612 153034
Chhattisgarh BALRAMPUR 2012 Kharif Sesamum 2882 870
Chhattisgarh BALRAMPUR 2012 Kharif Smallmillets 11645 3019
Chhattisgarh BALRAMPUR 2012 Kharif Soyabean 14 15
Chhattisgarh BALRAMPUR 2012 Kharif Sunflower 4 1
Chhattisgarh BALRAMPUR 2012 Kharif Urad 4871 1796
Chhattisgarh BALRAMPUR 2012 Rabi Barley 1398 360
Chhattisgarh BALRAMPUR 2012 Rabi Gram 963 1044
Chhattisgarh BALRAMPUR 2012 Rabi Linseed 4264 1711
Chhattisgarh BALRAMPUR 2012 Rabi Masoor 514 168
Chhattisgarh BALRAMPUR 2012 Rabi Moong(GreenGram) 29 5
Chhattisgarh BALRAMPUR 2012 Rabi RabiPeas&beans(Pulses) 601 326
Chhattisgarh BALRAMPUR 2012 Rabi Potato 1487 10264
Chhattisgarh BALRAMPUR 2012 Rabi Rapeseed&Mustard 8342 4626
Chhattisgarh BALRAMPUR 2012 Rabi Wheat 9228 19052
Chhattisgarh BALRAMPUR 2012 WholeYear Banana 11 149
Chhattisgarh BALRAMPUR 2012 WholeYear Coriander 216 47
Chhattisgarh BALRAMPUR 2012 WholeYear Drychillies 285 224
Chhattisgarh BALRAMPUR 2012 WholeYear Dryginger 268 321
Chhattisgarh BALRAMPUR 2012 WholeYear Garlic 172 358
Chhattisgarh BALRAMPUR 2012 WholeYear Onion 476 1547
Chhattisgarh BALRAMPUR 2012 WholeYear Sannhamp 65 19
Chhattisgarh BALRAMPUR 2012 WholeYear Sugarcane 373 1343
Chhattisgarh BALRAMPUR 2012 WholeYear Sweetpotato 425 2304
Chhattisgarh BALRAMPUR 2012 WholeYear Tobacco 1 4
Chhattisgarh BALRAMPUR 2012 WholeYear Turmeric 118 112
Chhattisgarh BALRAMPUR 2013 Kharif ArharTur 8106 4407
Chhattisgarh BALRAMPUR 2013 Kharif Groundnut 1436 1783
Chhattisgarh BALRAMPUR 2013 Kharif Guarseed 26 21
Chhattisgarh BALRAMPUR 2013 Kharif Horsegram 2634 520
Chhattisgarh BALRAMPUR 2013 Kharif Maize 19661 39902
Chhattisgarh BALRAMPUR 2013 Kharif Mesta 66 110
Chhattisgarh BALRAMPUR 2013 Kharif Moong(GreenGram) 52 5
Chhattisgarh BALRAMPUR 2013 Kharif Nigerseed 13193 2404
Chhattisgarh BALRAMPUR 2013 Kharif OtherKharifpulses 317 86
Chhattisgarh BALRAMPUR 2013 Kharif Potato 145 574
Chhattisgarh BALRAMPUR 2013 Kharif Rice 76789 128716
Chhattisgarh BALRAMPUR 2013 Kharif Sannhamp 242 46
Chhattisgarh BALRAMPUR 2013 Kharif Sesamum 2261 695
Chhattisgarh BALRAMPUR 2013 Kharif Smallmillets 10596 2484
Chhattisgarh BALRAMPUR 2013 Kharif Soyabean 30 22
Chhattisgarh BALRAMPUR 2013 Kharif Sugarcane 44097 2129180
Chhattisgarh BALRAMPUR 2013 Kharif Sunflower 4 1
Chhattisgarh BALRAMPUR 2013 Kharif Urad 4830 1467
Chhattisgarh BALRAMPUR 2013 Rabi Barley 1330 1230
Chhattisgarh BALRAMPUR 2013 Rabi Coriander 17 9
Chhattisgarh BALRAMPUR 2013 Rabi Garlic 41 240
Chhattisgarh BALRAMPUR 2013 Rabi Gram 1166 836
Chhattisgarh BALRAMPUR 2013 Rabi Linseed 4911 1780
Chhattisgarh BALRAMPUR 2013 Rabi Maize 33 117
Chhattisgarh BALRAMPUR 2013 Rabi Masoor 570 161
Chhattisgarh BALRAMPUR 2013 Rabi Moong(GreenGram) 4 1
Chhattisgarh BALRAMPUR 2013 Rabi Onion 87 1769
Chhattisgarh BALRAMPUR 2013 Rabi OtherRabipulses 19 23
Chhattisgarh BALRAMPUR 2013 Rabi RabiPeas&beans(Pulses) 638 221
Chhattisgarh BALRAMPUR 2013 Rabi Potato 1858 9061
Chhattisgarh BALRAMPUR 2013 Rabi Rapeseed&Mustard 10084 6343
Chhattisgarh BALRAMPUR 2013 Rabi Wheat 10811 17547
Chhattisgarh BALRAMPUR 2013 Summer Maize 127 233
Chhattisgarh BALRAMPUR 2013 Summer Onion 90 1211
Chhattisgarh BALRAMPUR 2013 Summer Sunflower 31 50
