Maharashtra AKOLA 2007 Kharif Soyabean 826 1648
Maharashtra AKOLA 2007 Kharif Sunflower 25 14
Maharashtra AKOLA 2007 Kharif Urad 176 97
Maharashtra AKOLA 2007 Rabi Gram 854 756
Maharashtra AKOLA 2007 Rabi Jowar 2 2
Maharashtra AKOLA 2007 Rabi Maize 3 8
Maharashtra AKOLA 2007 Rabi Rapeseed&Mustard 2 1
Maharashtra AKOLA 2007 Rabi Safflower 45 42
Maharashtra AKOLA 2007 Rabi Sunflower 26 20
Maharashtra AKOLA 2007 Rabi Wheat 485 1314
Maharashtra AKOLA 2007 Summer Groundnut 21 23
Maharashtra AKOLA 2007 Summer Maize 1 1
Maharashtra AKOLA 2007 Summer Sunflower 16 17
Maharashtra AKOLA 2007 WholeYear Sugarcane 3 161
Maharashtra AKOLA 2008 Kharif ArharTur 49700 15500
Maharashtra AKOLA 2008 Kharif Bajra 900 500
Maharashtra AKOLA 2008 Kharif Castorseed 800 200
Maharashtra AKOLA 2008 Kharif Cotton(lint) 168300 289000
Maharashtra AKOLA 2008 Kharif Jowar 46500 102800
Maharashtra AKOLA 2008 Kharif Maize 2100 6400
Maharashtra AKOLA 2008 Kharif Moong(GreenGram) 44400 3000
Maharashtra AKOLA 2008 Kharif Sesamum 1900 1000
Maharashtra AKOLA 2008 Kharif Soyabean 137500 28300
Maharashtra AKOLA 2008 Kharif Sugarcane 200 9000
Maharashtra AKOLA 2008 Kharif Sunflower 16000 8400
Maharashtra AKOLA 2008 Kharif Urad 10000 800
Maharashtra AKOLA 2008 Rabi Gram 59000 13600
Maharashtra AKOLA 2008 Rabi Jowar 200 200
Maharashtra AKOLA 2008 Rabi Maize 3 5
Maharashtra AKOLA 2008 Rabi Rapeseed&Mustard 100 100
Maharashtra AKOLA 2008 Rabi Safflower 2500 900
Maharashtra AKOLA 2008 Rabi Sunflower 2300 1500
Maharashtra AKOLA 2008 Rabi Wheat 34400 51900
Maharashtra AKOLA 2008 WholeYear Sugarcane 200 9000
Maharashtra AKOLA 2009 Kharif ArharTur 50900 61100
Maharashtra AKOLA 2009 Kharif Bajra 600 400
Maharashtra AKOLA 2009 Kharif Castorseed 200 100
Maharashtra AKOLA 2009 Kharif Cotton(lint) 163300 277100
Maharashtra AKOLA 2009 Kharif Jowar 52400 85200
Maharashtra AKOLA 2009 Kharif Maize 1400 3100
Maharashtra AKOLA 2009 Kharif Moong(GreenGram) 36300 9500
Maharashtra AKOLA 2009 Kharif Sesamum 1500 700
Maharashtra AKOLA 2009 Kharif Soyabean 151500 147000
Maharashtra AKOLA 2009 Kharif Sugarcane 200 15700
Maharashtra AKOLA 2009 Kharif Sunflower 5200 2200
Maharashtra AKOLA 2009 Kharif Urad 10800 3700
Maharashtra AKOLA 2009 Rabi Gram 63500 79400
Maharashtra AKOLA 2009 Rabi Jowar 100 100
Maharashtra AKOLA 2009 Rabi Maize 400 200
Maharashtra AKOLA 2009 Rabi Rapeseed&Mustard 100 20
Maharashtra AKOLA 2009 Rabi Safflower 1900 1500
Maharashtra AKOLA 2009 Rabi Sunflower 2600 1600
Maharashtra AKOLA 2009 Rabi Wheat 35400 88500
Maharashtra AKOLA 2010 Kharif ArharTur 61500 52100
Maharashtra AKOLA 2010 Kharif Bajra 600 300
Maharashtra AKOLA 2010 Kharif Castorseed 100 100
Maharashtra AKOLA 2010 Kharif Cotton(lint) 167800 268900
Maharashtra AKOLA 2010 Kharif Jowar 51200 39400
Maharashtra AKOLA 2010 Kharif Maize 1100 2700
Maharashtra AKOLA 2010 Kharif Moong(GreenGram) 55800 41200
Maharashtra AKOLA 2010 Kharif Sesamum 1600 700
Maharashtra AKOLA 2010 Kharif Soyabean 126600 238400
Maharashtra AKOLA 2010 Kharif Sugarcane 300 20000
Maharashtra AKOLA 2010 Kharif Sunflower 3700 2000
Maharashtra AKOLA 2010 Kharif Urad 13700 9300
Maharashtra AKOLA 2010 Rabi Gram 66700 95500
Maharashtra AKOLA 2010 Rabi Jowar 100 100
Maharashtra AKOLA 2010 Rabi Maize 400 800
Maharashtra AKOLA 2010 Rabi Safflower 2000 500
Maharashtra AKOLA 2010 Rabi Sunflower 3000 2100
Maharashtra AKOLA 2010 Rabi Wheat 37800 89900
Maharashtra AKOLA 2011 Kharif ArharTur 62200 22000
Maharashtra AKOLA 2011 Kharif Bajra 500 300
Maharashtra AKOLA 2011 Kharif Cotton(lint) 169400 259300
Maharashtra AKOLA 2011 Kharif Jowar 40600 124300
Maharashtra AKOLA 2011 Kharif Maize 1100 3100
Maharashtra AKOLA 2011 Kharif Moong(GreenGram) 47000 33000
Maharashtra AKOLA 2011 Kharif OtherKharifpulses 100 100
Maharashtra AKOLA 2011 Kharif Sesamum 1100 400
Maharashtra AKOLA 2011 Kharif Soyabean 140600 167700
Maharashtra AKOLA 2011 Kharif Sunflower 1800 1000
Maharashtra AKOLA 2011 Kharif Urad 11600 8100
